Mixed,2,0,0,841
Mixed,2,0,1,591
Mixed,2,0,2,596
Mixed,2,0,3,609
Mixed,2,0,4,575
Mixed,2,0,5,541
Mixed,2,0,6,576
Mixed,2,0,7,586
Mixed,2,0,8,578
Mixed,2,0,9,593
Mixed,2,0,10,585
Mixed,2,0,11,617
Mixed,2,0,12,566
Mixed,2,0,13,450
Mixed,2,1,1,854
Mixed,2,1,2,631
Mixed,2,1,3,638
Mixed,2,1,4,619
Mixed,2,1,5,628
Mixed,2,1,6,609
Mixed,2,1,7,610
Mixed,2,1,8,608
Mixed,2,1,9,624
Mixed,2,1,10,586
Mixed,2,1,11,609
Mixed,2,1,12,589
Mixed,2,1,13,510
Mixed,2,2,2,857
Mixed,2,2,3,641
Mixed,2,2,4,646
Mixed,2,2,5,629
Mixed,2,2,6,622
Mixed,2,2,7,619
Mixed,2,2,8,640
Mixed,2,2,9,624
Mixed,2,2,10,619
Mixed,2,2,11,606
Mixed,2,2,12,622
Mixed,2,2,13,515
Mixed,2,3,3,848
Mixed,2,3,4,633
Mixed,2,3,5,653
Mixed,2,3,6,649
Mixed,2,3,7,621
Mixed,2,3,8,636
Mixed,2,3,9,625
Mixed,2,3,10,633
Mixed,2,3,11,624
Mixed,2,3,12,663
Mixed,2,3,13,525
Mixed,2,4,4,855
Mixed,2,4,5,659
Mixed,2,4,6,666
Mixed,2,4,7,636
Mixed,2,4,8,640
Mixed,2,4,9,640
Mixed,2,4,10,637
Mixed,2,4,11,650
Mixed,2,4,12,637
Mixed,2,4,13,569
Mixed,2,5,5,870
Mixed,2,5,6,687
Mixed,2,5,7,674
Mixed,2,5,8,641
Mixed,2,5,9,651
Mixed,2,5,10,652
Mixed,2,5,11,635
Mixed,2,5,12,652
Mixed,2,5,13,566
Mixed,2,6,6,885
Mixed,2,6,7,673
Mixed,2,6,8,668
Mixed,2,6,9,663
Mixed,2,6,10,658
Mixed,2,6,11,676
Mixed,2,6,12,649
Mixed,2,6,13,553
Mixed,2,7,7,871
Mixed,2,7,8,689
Mixed,2,7,9,694
Mixed,2,7,10,668
Mixed,2,7,11,686
Mixed,2,7,12,639
Mixed,2,7,13,583
Mixed,2,8,8,874
Mixed,2,8,9,695
Mixed,2,8,10,663
Mixed,2,8,11,656
Mixed,2,8,12,671
Mixed,2,8,13,571
Mixed,2,9,9,870
Mixed,2,9,10,664
Mixed,2,9,11,684
Mixed,2,9,12,660
Mixed,2,9,13,605
Mixed,2,10,10,867
Mixed,2,10,11,663
Mixed,2,10,12,680
Mixed,2,10,13,607
Mixed,2,11,11,876
Mixed,2,11,12,676
Mixed,2,11,13,580
Mixed,2,12,12,868
Mixed,2,12,13,575
Mixed,2,13,13,829
Mixed,3,0,0,813
Mixed,3,0,1,565
Mixed,3,0,2,566
Mixed,3,0,3,558
Mixed,3,0,4,578
Mixed,3,0,5,556
Mixed,3,0,6,568
Mixed,3,0,7,576
Mixed,3,0,8,585
Mixed,3,0,9,588
Mixed,3,0,10,530
Mixed,3,0,11,574
Mixed,3,0,12,583
Mixed,3,0,13,432
Mixed,3,1,1,824
Mixed,3,1,2,578
Mixed,3,1,3,576
Mixed,3,1,4,580
Mixed,3,1,5,595
Mixed,3,1,6,587
Mixed,3,1,7,582
Mixed,3,1,8,593
Mixed,3,1,9,579
Mixed,3,1,10,598
Mixed,3,1,11,578
Mixed,3,1,12,583
Mixed,3,1,13,440
Mixed,3,2,2,819
Mixed,3,2,3,607
Mixed,3,2,4,608
Mixed,3,2,5,602
Mixed,3,2,6,594
Mixed,3,2,7,569
Mixed,3,2,8,570
Mixed,3,2,9,590
Mixed,3,2,10,608
Mixed,3,2,11,582
Mixed,3,2,12,587
Mixed,3,2,13,476
Mixed,3,3,3,828
Mixed,3,3,4,626
Mixed,3,3,5,637
Mixed,3,3,6,609
Mixed,3,3,7,626
Mixed,3,3,8,599
Mixed,3,3,9,590
Mixed,3,3,10,605
Mixed,3,3,11,607
Mixed,3,3,12,593
Mixed,3,3,13,480
Mixed,3,4,4,827
Mixed,3,4,5,648
Mixed,3,4,6,626
Mixed,3,4,7,620
Mixed,3,4,8,608
Mixed,3,4,9,621
Mixed,3,4,10,626
Mixed,3,4,11,616
Mixed,3,4,12,631
Mixed,3,4,13,503
Mixed,3,5,5,831
Mixed,3,5,6,649
Mixed,3,5,7,629
Mixed,3,5,8,626
Mixed,3,5,9,637
Mixed,3,5,10,606
Mixed,3,5,11,645
Mixed,3,5,12,614
Mixed,3,5,13,514
Mixed,3,6,6,835
Mixed,3,6,7,645
Mixed,3,6,8,632
Mixed,3,6,9,641
Mixed,3,6,10,634
Mixed,3,6,11,603
Mixed,3,6,12,630
Mixed,3,6,13,504
Mixed,3,7,7,819
Mixed,3,7,8,669
Mixed,3,7,9,637
Mixed,3,7,10,622
Mixed,3,7,11,616
Mixed,3,7,12,618
Mixed,3,7,13,532
Mixed,3,8,8,828
Mixed,3,8,9,648
Mixed,3,8,10,656
Mixed,3,8,11,656
Mixed,3,8,12,635
Mixed,3,8,13,539
Mixed,3,9,9,844
Mixed,3,9,10,640
Mixed,3,9,11,647
Mixed,3,9,12,649
Mixed,3,9,13,517
Mixed,3,10,10,847
Mixed,3,10,11,637
Mixed,3,10,12,629
Mixed,3,10,13,538
Mixed,3,11,11,843
Mixed,3,11,12,620
Mixed,3,11,13,522
Mixed,3,12,12,844
Mixed,3,12,13,528
Mixed,3,13,13,802
Mixed,4,0,0,800
Mixed,4,0,1,551
Mixed,4,0,2,581
Mixed,4,0,3,579
Mixed,4,0,4,590
Mixed,4,0,5,549
Mixed,4,0,6,545
Mixed,4,0,7,565
Mixed,4,0,8,536
Mixed,4,0,9,554
Mixed,4,0,10,548
Mixed,4,0,11,556
Mixed,4,0,12,555
Mixed,4,0,13,445
Mixed,4,1,1,788
Mixed,4,1,2,571
Mixed,4,1,3,594
Mixed,4,1,4,595
Mixed,4,1,5,582
Mixed,4,1,6,559
Mixed,4,1,7,588
Mixed,4,1,8,581
Mixed,4,1,9,581
Mixed,4,1,10,557
Mixed,4,1,11,582
Mixed,4,1,12,571
Mixed,4,1,13,477
Mixed,4,2,2,782
Mixed,4,2,3,598
Mixed,4,2,4,577
Mixed,4,2,5,584
Mixed,4,2,6,574
Mixed,4,2,7,581
Mixed,4,2,8,588
Mixed,4,2,9,580
Mixed,4,2,10,567
Mixed,4,2,11,567
Mixed,4,2,12,582
Mixed,4,2,13,475
Mixed,4,3,3,805
Mixed,4,3,4,622
Mixed,4,3,5,620
Mixed,4,3,6,585
Mixed,4,3,7,594
Mixed,4,3,8,600
Mixed,4,3,9,577
Mixed,4,3,10,603
Mixed,4,3,11,599
Mixed,4,3,12,597
Mixed,4,3,13,490
Mixed,4,4,4,790
Mixed,4,4,5,620
Mixed,4,4,6,627
Mixed,4,4,7,604
Mixed,4,4,8,602
Mixed,4,4,9,598
Mixed,4,4,10,611
Mixed,4,4,11,599
Mixed,4,4,12,609
Mixed,4,4,13,481
Mixed,4,5,5,819
Mixed,4,5,6,640
Mixed,4,5,7,633
Mixed,4,5,8,598
Mixed,4,5,9,624
Mixed,4,5,10,620
Mixed,4,5,11,601
Mixed,4,5,12,618
Mixed,4,5,13,516
Mixed,4,6,6,816
Mixed,4,6,7,641
Mixed,4,6,8,623
Mixed,4,6,9,639
Mixed,4,6,10,611
Mixed,4,6,11,583
Mixed,4,6,12,615
Mixed,4,6,13,514
Mixed,4,7,7,781
Mixed,4,7,8,629
Mixed,4,7,9,632
Mixed,4,7,10,610
Mixed,4,7,11,603
Mixed,4,7,12,615
Mixed,4,7,13,521
Mixed,4,8,8,802
Mixed,4,8,9,646
Mixed,4,8,10,640
Mixed,4,8,11,634
Mixed,4,8,12,602
Mixed,4,8,13,523
Mixed,4,9,9,798
Mixed,4,9,10,644
Mixed,4,9,11,639
Mixed,4,9,12,619
Mixed,4,9,13,539
Mixed,4,10,10,813
Mixed,4,10,11,620
Mixed,4,10,12,602
Mixed,4,10,13,533
Mixed,4,11,11,802
Mixed,4,11,12,627
Mixed,4,11,13,524
Mixed,4,12,12,807
Mixed,4,12,13,560
Mixed,4,13,13,797
Mixed,5,0,0,753
Mixed,5,0,1,567
Mixed,5,0,2,563
Mixed,5,0,3,558
Mixed,5,0,4,570
Mixed,5,0,5,553
Mixed,5,0,6,514
Mixed,5,0,7,525
Mixed,5,0,8,536
Mixed,5,0,9,544
Mixed,5,0,10,558
Mixed,5,0,11,543
Mixed,5,0,12,565
Mixed,5,0,13,448
Mixed,5,1,1,755
Mixed,5,1,2,588
Mixed,5,1,3,567
Mixed,5,1,4,557
Mixed,5,1,5,577
Mixed,5,1,6,565
Mixed,5,1,7,559
Mixed,5,1,8,568
Mixed,5,1,9,567
Mixed,5,1,10,569
Mixed,5,1,11,578
Mixed,5,1,12,568
Mixed,5,1,13,457
Mixed,5,2,2,751
Mixed,5,2,3,600
Mixed,5,2,4,593
Mixed,5,2,5,586
Mixed,5,2,6,589
Mixed,5,2,7,556
Mixed,5,2,8,582
Mixed,5,2,9,588
Mixed,5,2,10,577
Mixed,5,2,11,581
Mixed,5,2,12,566
Mixed,5,2,13,493
Mixed,5,3,3,762
Mixed,5,3,4,604
Mixed,5,3,5,603
Mixed,5,3,6,588
Mixed,5,3,7,589
Mixed,5,3,8,576
Mixed,5,3,9,583
Mixed,5,3,10,604
Mixed,5,3,11,595
Mixed,5,3,12,586
Mixed,5,3,13,504
Mixed,5,4,4,780
Mixed,5,4,5,605
Mixed,5,4,6,600
Mixed,5,4,7,596
Mixed,5,4,8,592
Mixed,5,4,9,594
Mixed,5,4,10,600
Mixed,5,4,11,586
Mixed,5,4,12,606
Mixed,5,4,13,503
Mixed,5,5,5,763
Mixed,5,5,6,607
Mixed,5,5,7,595
Mixed,5,5,8,602
Mixed,5,5,9,615
Mixed,5,5,10,581
Mixed,5,5,11,584
Mixed,5,5,12,610
Mixed,5,5,13,524
Mixed,5,6,6,775
Mixed,5,6,7,623
Mixed,5,6,8,621
Mixed,5,6,9,609
Mixed,5,6,10,636
Mixed,5,6,11,600
Mixed,5,6,12,590
Mixed,5,6,13,521
Mixed,5,7,7,778
Mixed,5,7,8,633
Mixed,5,7,9,636
Mixed,5,7,10,617
Mixed,5,7,11,622
Mixed,5,7,12,603
Mixed,5,7,13,538
Mixed,5,8,8,796
Mixed,5,8,9,641
Mixed,5,8,10,615
Mixed,5,8,11,633
Mixed,5,8,12,615
Mixed,5,8,13,537
Mixed,5,9,9,778
Mixed,5,9,10,647
Mixed,5,9,11,610
Mixed,5,9,12,628
Mixed,5,9,13,550
Mixed,5,10,10,788
Mixed,5,10,11,622
Mixed,5,10,12,615
Mixed,5,10,13,542
Mixed,5,11,11,789
Mixed,5,11,12,627
Mixed,5,11,13,566
Mixed,5,12,12,768
Mixed,5,12,13,549
Mixed,5,13,13,769
Mixed,6,0,0,737
Mixed,6,0,1,519
Mixed,6,0,2,531
Mixed,6,0,3,529
Mixed,6,0,4,530
Mixed,6,0,5,520
Mixed,6,0,6,522
Mixed,6,0,7,520
Mixed,6,0,8,536
Mixed,6,0,9,529
Mixed,6,0,10,545
Mixed,6,0,11,542
Mixed,6,0,12,524
Mixed,6,0,13,425
Mixed,6,1,1,713
Mixed,6,1,2,564
Mixed,6,1,3,558
Mixed,6,1,4,562
Mixed,6,1,5,556
Mixed,6,1,6,548
Mixed,6,1,7,550
Mixed,6,1,8,541
Mixed,6,1,9,562
Mixed,6,1,10,560
Mixed,6,1,11,571
Mixed,6,1,12,545
Mixed,6,1,13,494
Mixed,6,2,2,711
Mixed,6,2,3,591
Mixed,6,2,4,578
Mixed,6,2,5,581
Mixed,6,2,6,578
Mixed,6,2,7,572
Mixed,6,2,8,571
Mixed,6,2,9,577
Mixed,6,2,10,554
Mixed,6,2,11,584
Mixed,6,2,12,566
Mixed,6,2,13,502
Mixed,6,3,3,723
Mixed,6,3,4,588
Mixed,6,3,5,587
Mixed,6,3,6,581
Mixed,6,3,7,591
Mixed,6,3,8,575
Mixed,6,3,9,570
Mixed,6,3,10,584
Mixed,6,3,11,578
Mixed,6,3,12,583
Mixed,6,3,13,489
Mixed,6,4,4,735
Mixed,6,4,5,614
Mixed,6,4,6,598
Mixed,6,4,7,591
Mixed,6,4,8,598
Mixed,6,4,9,604
Mixed,6,4,10,594
Mixed,6,4,11,584
Mixed,6,4,12,585
Mixed,6,4,13,526
Mixed,6,5,5,734
Mixed,6,5,6,622
Mixed,6,5,7,615
Mixed,6,5,8,606
Mixed,6,5,9,587
Mixed,6,5,10,585
Mixed,6,5,11,604
Mixed,6,5,12,604
Mixed,6,5,13,515
Mixed,6,6,6,739
Mixed,6,6,7,619
Mixed,6,6,8,610
Mixed,6,6,9,626
Mixed,6,6,10,602
Mixed,6,6,11,613
Mixed,6,6,12,602
Mixed,6,6,13,533
Mixed,6,7,7,748
Mixed,6,7,8,620
Mixed,6,7,9,615
Mixed,6,7,10,614
Mixed,6,7,11,604
Mixed,6,7,12,618
Mixed,6,7,13,534
Mixed,6,8,8,766
Mixed,6,8,9,642
Mixed,6,8,10,616
Mixed,6,8,11,620
Mixed,6,8,12,594
Mixed,6,8,13,532
Mixed,6,9,9,752
Mixed,6,9,10,619
Mixed,6,9,11,610
Mixed,6,9,12,612
Mixed,6,9,13,544
Mixed,6,10,10,759
Mixed,6,10,11,629
Mixed,6,10,12,630
Mixed,6,10,13,546
Mixed,6,11,11,759
Mixed,6,11,12,623
Mixed,6,11,13,552
Mixed,6,12,12,756
Mixed,6,12,13,553
Mixed,6,13,13,724
Mixed,7,0,0,701
Mixed,7,0,1,506
Mixed,7,0,2,524
Mixed,7,0,3,528
Mixed,7,0,4,529
Mixed,7,0,5,521
Mixed,7,0,6,528
Mixed,7,0,7,502
Mixed,7,0,8,516
Mixed,7,0,9,515
Mixed,7,0,10,522
Mixed,7,0,11,531
Mixed,7,0,12,530
Mixed,7,0,13,450
Mixed,7,1,1,705
Mixed,7,1,2,545
Mixed,7,1,3,550
Mixed,7,1,4,546
Mixed,7,1,5,553
Mixed,7,1,6,535
Mixed,7,1,7,539
Mixed,7,1,8,534
Mixed,7,1,9,550
Mixed,7,1,10,552
Mixed,7,1,11,546
Mixed,7,1,12,563
Mixed,7,1,13,475
Mixed,7,2,2,702
Mixed,7,2,3,564
Mixed,7,2,4,568
Mixed,7,2,5,563
Mixed,7,2,6,572
Mixed,7,2,7,562
Mixed,7,2,8,571
Mixed,7,2,9,574
Mixed,7,2,10,570
Mixed,7,2,11,564
Mixed,7,2,12,581
Mixed,7,2,13,493
Mixed,7,3,3,717
Mixed,7,3,4,595
Mixed,7,3,5,567
Mixed,7,3,6,573
Mixed,7,3,7,578
Mixed,7,3,8,577
Mixed,7,3,9,577
Mixed,7,3,10,574
Mixed,7,3,11,566
Mixed,7,3,12,573
Mixed,7,3,13,515
Mixed,7,4,4,711
Mixed,7,4,5,584
Mixed,7,4,6,581
Mixed,7,4,7,584
Mixed,7,4,8,582
Mixed,7,4,9,588
Mixed,7,4,10,594
Mixed,7,4,11,577
Mixed,7,4,12,589
Mixed,7,4,13,513
Mixed,7,5,5,704
Mixed,7,5,6,597
Mixed,7,5,7,594
Mixed,7,5,8,590
Mixed,7,5,9,587
Mixed,7,5,10,588
Mixed,7,5,11,583
Mixed,7,5,12,600
Mixed,7,5,13,526
Mixed,7,6,6,704
Mixed,7,6,7,621
Mixed,7,6,8,593
Mixed,7,6,9,603
Mixed,7,6,10,593
Mixed,7,6,11,591
Mixed,7,6,12,597
Mixed,7,6,13,533
Mixed,7,7,7,707
Mixed,7,7,8,609
Mixed,7,7,9,621
Mixed,7,7,10,613
Mixed,7,7,11,606
Mixed,7,7,12,598
Mixed,7,7,13,536
Mixed,7,8,8,715
Mixed,7,8,9,616
Mixed,7,8,10,615
Mixed,7,8,11,613
Mixed,7,8,12,604
Mixed,7,8,13,548
Mixed,7,9,9,720
Mixed,7,9,10,623
Mixed,7,9,11,606
Mixed,7,9,12,608
Mixed,7,9,13,547
Mixed,7,10,10,725
Mixed,7,10,11,625
Mixed,7,10,12,622
Mixed,7,10,13,549
Mixed,7,11,11,720
Mixed,7,11,12,601
Mixed,7,11,13,547
Mixed,7,12,12,708
Mixed,7,12,13,557
Mixed,7,13,13,688
Mixed,8,0,0,673
Mixed,8,0,1,492
Mixed,8,0,2,514
Mixed,8,0,3,518
Mixed,8,0,4,521
Mixed,8,0,5,518
Mixed,8,0,6,508
Mixed,8,0,7,509
Mixed,8,0,8,510
Mixed,8,0,9,517
Mixed,8,0,10,541
Mixed,8,0,11,532
Mixed,8,0,12,527
Mixed,8,0,13,442
Mixed,8,1,1,676
Mixed,8,1,2,521
Mixed,8,1,3,539
Mixed,8,1,4,546
Mixed,8,1,5,529
Mixed,8,1,6,532
Mixed,8,1,7,557
Mixed,8,1,8,542
Mixed,8,1,9,541
Mixed,8,1,10,546
Mixed,8,1,11,540
Mixed,8,1,12,555
Mixed,8,1,13,469
Mixed,8,2,2,673
Mixed,8,2,3,563
Mixed,8,2,4,575
Mixed,8,2,5,544
Mixed,8,2,6,552
Mixed,8,2,7,557
Mixed,8,2,8,555
Mixed,8,2,9,560
Mixed,8,2,10,558
Mixed,8,2,11,567
Mixed,8,2,12,559
Mixed,8,2,13,505
Mixed,8,3,3,701
Mixed,8,3,4,590
Mixed,8,3,5,572
Mixed,8,3,6,572
Mixed,8,3,7,552
Mixed,8,3,8,570
Mixed,8,3,9,576
Mixed,8,3,10,578
Mixed,8,3,11,569
Mixed,8,3,12,582
Mixed,8,3,13,499
Mixed,8,4,4,684
Mixed,8,4,5,585
Mixed,8,4,6,590
Mixed,8,4,7,573
Mixed,8,4,8,575
Mixed,8,4,9,566
Mixed,8,4,10,586
Mixed,8,4,11,579
Mixed,8,4,12,582
Mixed,8,4,13,535
Mixed,8,5,5,689
Mixed,8,5,6,580
Mixed,8,5,7,582
Mixed,8,5,8,575
Mixed,8,5,9,576
Mixed,8,5,10,577
Mixed,8,5,11,590
Mixed,8,5,12,591
Mixed,8,5,13,534
Mixed,8,6,6,680
Mixed,8,6,7,591
Mixed,8,6,8,589
Mixed,8,6,9,586
Mixed,8,6,10,597
Mixed,8,6,11,601
Mixed,8,6,12,590
Mixed,8,6,13,532
Mixed,8,7,7,689
Mixed,8,7,8,593
Mixed,8,7,9,587
Mixed,8,7,10,600
Mixed,8,7,11,594
Mixed,8,7,12,601
Mixed,8,7,13,546
Mixed,8,8,8,690
Mixed,8,8,9,605
Mixed,8,8,10,599
Mixed,8,8,11,593
Mixed,8,8,12,609
Mixed,8,8,13,537
Mixed,8,9,9,691
Mixed,8,9,10,617
Mixed,8,9,11,607
Mixed,8,9,12,597
Mixed,8,9,13,557
Mixed,8,10,10,698
Mixed,8,10,11,608
Mixed,8,10,12,597
Mixed,8,10,13,544
Mixed,8,11,11,704
Mixed,8,11,12,610
Mixed,8,11,13,560
Mixed,8,12,12,704
Mixed,8,12,13,553
Mixed,8,13,13,665
Mixed,9,0,0,654
Mixed,9,0,1,480
Mixed,9,0,2,500
Mixed,9,0,3,500
Mixed,9,0,4,515
Mixed,9,0,5,500
Mixed,9,0,6,503
Mixed,9,0,7,507
Mixed,9,0,8,513
Mixed,9,0,9,521
Mixed,9,0,10,519
Mixed,9,0,11,517
Mixed,9,0,12,514
Mixed,9,0,13,438
Mixed,9,1,1,660
Mixed,9,1,2,537
Mixed,9,1,3,536
Mixed,9,1,4,541
Mixed,9,1,5,523
Mixed,9,1,6,534
Mixed,9,1,7,524
Mixed,9,1,8,522
Mixed,9,1,9,536
Mixed,9,1,10,529
Mixed,9,1,11,529
Mixed,9,1,12,533
Mixed,9,1,13,462
Mixed,9,2,2,660
Mixed,9,2,3,559
Mixed,9,2,4,565
Mixed,9,2,5,549
Mixed,9,2,6,544
Mixed,9,2,7,543
Mixed,9,2,8,544
Mixed,9,2,9,547
Mixed,9,2,10,528
Mixed,9,2,11,541
Mixed,9,2,12,547
Mixed,9,2,13,503
Mixed,9,3,3,650
Mixed,9,3,4,566
Mixed,9,3,5,574
Mixed,9,3,6,564
Mixed,9,3,7,568
Mixed,9,3,8,568
Mixed,9,3,9,576
Mixed,9,3,10,569
Mixed,9,3,11,564
Mixed,9,3,12,568
Mixed,9,3,13,519
Mixed,9,4,4,667
Mixed,9,4,5,587
Mixed,9,4,6,571
Mixed,9,4,7,580
Mixed,9,4,8,557
Mixed,9,4,9,568
Mixed,9,4,10,588
Mixed,9,4,11,571
Mixed,9,4,12,578
Mixed,9,4,13,524
Mixed,9,5,5,657
Mixed,9,5,6,579
Mixed,9,5,7,580
Mixed,9,5,8,581
Mixed,9,5,9,575
Mixed,9,5,10,586
Mixed,9,5,11,571
Mixed,9,5,12,575
Mixed,9,5,13,521
Mixed,9,6,6,682
Mixed,9,6,7,594
Mixed,9,6,8,587
Mixed,9,6,9,572
Mixed,9,6,10,582
Mixed,9,6,11,574
Mixed,9,6,12,591
Mixed,9,6,13,545
Mixed,9,7,7,680
Mixed,9,7,8,589
Mixed,9,7,9,592
Mixed,9,7,10,590
Mixed,9,7,11,576
Mixed,9,7,12,575
Mixed,9,7,13,534
Mixed,9,8,8,659
Mixed,9,8,9,585
Mixed,9,8,10,593
Mixed,9,8,11,605
Mixed,9,8,12,596
Mixed,9,8,13,549
Mixed,9,9,9,669
Mixed,9,9,10,596
Mixed,9,9,11,598
Mixed,9,9,12,594
Mixed,9,9,13,537
Mixed,9,10,10,688
Mixed,9,10,11,592
Mixed,9,10,12,588
Mixed,9,10,13,559
Mixed,9,11,11,666
Mixed,9,11,12,599
Mixed,9,11,13,556
Mixed,9,12,12,672
Mixed,9,12,13,543
Mixed,9,13,13,636
Mixed,10,0,0,635
Mixed,10,0,1,476
Mixed,10,0,2,497
Mixed,10,0,3,496
Mixed,10,0,4,508
Mixed,10,0,5,504
Mixed,10,0,6,480
Mixed,10,0,7,514
Mixed,10,0,8,496
Mixed,10,0,9,507
Mixed,10,0,10,513
Mixed,10,0,11,509
Mixed,10,0,12,549
Mixed,10,0,13,452
Mixed,10,1,1,635
Mixed,10,1,2,519
Mixed,10,1,3,522
Mixed,10,1,4,521
Mixed,10,1,5,526
Mixed,10,1,6,517
Mixed,10,1,7,520
Mixed,10,1,8,520
Mixed,10,1,9,525
Mixed,10,1,10,534
Mixed,10,1,11,528
Mixed,10,1,12,528
Mixed,10,1,13,476
Mixed,10,2,2,630
Mixed,10,2,3,529
Mixed,10,2,4,546
Mixed,10,2,5,545
Mixed,10,2,6,541
Mixed,10,2,7,535
Mixed,10,2,8,545
Mixed,10,2,9,550
Mixed,10,2,10,548
Mixed,10,2,11,553
Mixed,10,2,12,551
Mixed,10,2,13,499
Mixed,10,3,3,651
Mixed,10,3,4,564
Mixed,10,3,5,560
Mixed,10,3,6,553
Mixed,10,3,7,562
Mixed,10,3,8,553
Mixed,10,3,9,558
Mixed,10,3,10,558
Mixed,10,3,11,555
Mixed,10,3,12,552
Mixed,10,3,13,518
Mixed,10,4,4,651
Mixed,10,4,5,578
Mixed,10,4,6,576
Mixed,10,4,7,557
Mixed,10,4,8,555
Mixed,10,4,9,545
Mixed,10,4,10,562
Mixed,10,4,11,561
Mixed,10,4,12,557
Mixed,10,4,13,525
Mixed,10,5,5,653
Mixed,10,5,6,575
Mixed,10,5,7,567
Mixed,10,5,8,582
Mixed,10,5,9,567
Mixed,10,5,10,577
Mixed,10,5,11,564
Mixed,10,5,12,567
Mixed,10,5,13,522
Mixed,10,6,6,641
Mixed,10,6,7,581
Mixed,10,6,8,588
Mixed,10,6,9,579
Mixed,10,6,10,582
Mixed,10,6,11,575
Mixed,10,6,12,576
Mixed,10,6,13,540
Mixed,10,7,7,655
Mixed,10,7,8,586
Mixed,10,7,9,586
Mixed,10,7,10,577
Mixed,10,7,11,593
Mixed,10,7,12,581
Mixed,10,7,13,534
Mixed,10,8,8,655
Mixed,10,8,9,590
Mixed,10,8,10,592
Mixed,10,8,11,587
Mixed,10,8,12,576
Mixed,10,8,13,543
Mixed,10,9,9,657
Mixed,10,9,10,586
Mixed,10,9,11,578
Mixed,10,9,12,589
Mixed,10,9,13,547
Mixed,10,10,10,662
Mixed,10,10,11,584
Mixed,10,10,12,592
Mixed,10,10,13,548
Mixed,10,11,11,667
Mixed,10,11,12,585
Mixed,10,11,13,544
Mixed,10,12,12,663
Mixed,10,12,13,558
Mixed,10,13,13,622
Same,2,0,0,858
Same,2,0,1,602
Same,2,0,2,610
Same,2,0,3,623
Same,2,0,4,627
Same,2,0,5,596
Same,2,0,6,603
Same,2,0,7,612
Same,2,0,8,630
Same,2,0,9,604
Same,2,0,10,631
Same,2,0,11,636
Same,2,0,12,624
Same,2,0,13,528
Same,2,1,1,869
Same,2,1,2,636
Same,2,1,3,627
Same,2,1,4,616
Same,2,1,5,636
Same,2,1,6,620
Same,2,1,7,626
Same,2,1,8,595
Same,2,1,9,629
Same,2,1,10,617
